No,Year,Material,Type,Shape,Coat/Functional Group,Synthesis_Method,Surface_Charge,Diameter (nm),Size_in_Water (nm),Size_in_Medium (nm),Zeta_in_Water (mV),Zeta_in_Medium (mV),Cell_Type,No_of_Cells (cells/well),Human_Animal,Cell_Source,Cell_Tissue,Cell_Morphology,Cell_Age,Cell Line_Primary Cell,Time (hr),Concentration (ug/ml),Test,Test_Indicator,Aspect_Ratio,Cell_Viability (%),PDI,Article_ID,DOI
2897,2014,EudragitRL,O,Sphere,None,Emulsion-Solvent Evaporation ,Positive,142,185,,56,,THP-1,5000,H,Human,Blood,Monocyte,Adult,L,24,200,Live/Dead,TrypanBlue,,157.18,0.19,107,10.1007/s10565-014-9275-4
2898,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,5,MTT,TetrazoliumSalt,,94.712,0.311,108,10.1155/2016/4023852
2899,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,25,MTT,TetrazoliumSalt,,73.558,0.311,108,10.1155/2016/4023852
2900,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,50,MTT,TetrazoliumSalt,,29.487,0.311,108,10.1155/2016/4023852
2901,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,100,MTT,TetrazoliumSalt,,21.314,0.311,108,10.1155/2016/4023852
2902,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,10,MTT,TetrazoliumSalt,,57.358,0.311,108,10.1155/2016/4023852
2903,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,20,MTT,TetrazoliumSalt,,45.652,0.311,108,10.1155/2016/4023852
2904,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,40,MTT,TetrazoliumSalt,,36.957,0.311,108,10.1155/2016/4023852
2905,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,80,MTT,TetrazoliumSalt,,24.582,0.311,108,10.1155/2016/4023852
2906,2016,ZnO,I,Sphere,None,Commercial,Positive,94.5,,253.6,17.5,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,100,MTT,TetrazoliumSalt,,21.07,0.311,108,10.1155/2016/4023852
2907,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,100,MTT,TetrazoliumSalt,,89.482,0.241,108,10.1155/2016/4023852
2908,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,200,MTT,TetrazoliumSalt,,77.832,0.241,108,10.1155/2016/4023852
2909,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,300,MTT,TetrazoliumSalt,,47.087,0.241,108,10.1155/2016/4023852
2910,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,400,MTT,TetrazoliumSalt,,35.275,0.241,108,10.1155/2016/4023852
2911,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,L-132,1000000,H,Human,Lung,Epithelial,Embryonic,L,24,500,MTT,TetrazoliumSalt,,31.877,0.241,108,10.1155/2016/4023852
2912,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,10,MTT,TetrazoliumSalt,,92.573,0.241,108,10.1155/2016/4023852
2913,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,50,MTT,TetrazoliumSalt,,71.33,0.241,108,10.1155/2016/4023852
2914,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,100,MTT,TetrazoliumSalt,,47.323,0.241,108,10.1155/2016/4023852
2915,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,150,MTT,TetrazoliumSalt,,30.225,0.241,108,10.1155/2016/4023852
2916,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,200,MTT,TetrazoliumSalt,,23.143,0.241,108,10.1155/2016/4023852
2917,2016,SiO2,I,Sphere,None,Commercial,Negative,19.1,,98.5,-36.74,,THP-1,1000000,H,Human,Blood,Monocyte,Adult,L,24,250,MTT,TetrazoliumSalt,,12.781,0.241,108,10.1155/2016/4023852
2918,2014,Carbon,C,Sphere,None,Commercial,Negative,53.7,,235.5,-39.9,,THP-1,,H,Human,Blood,Monocyte,Adult,L,24,50,MTT,TetrazoliumSalt,,87.918,0.005,109,10.1155/2014/827019
2919,2014,Carbon,C,Sphere,None,Commercial,Negative,53.7,,235.5,-39.9,,THP-1,,H,Human,Blood,Monocyte,Adult,L,24,100,MTT,TetrazoliumSalt,,81.877,0.005,109,10.1155/2014/827019
2920,2014,Carbon,C,Sphere,None,Commercial,Negative,53.7,,235.5,-39.9,,THP-1,,H,Human,Blood,Monocyte,Adult,L,24,200,MTT,TetrazoliumSalt,,77.763,0.005,109,10.1155/2014/827019
2921,2014,Carbon,C,Sphere,None,Commercial,Negative,53.7,,235.5,-39.9,,THP-1,,H,Human,Blood,Monocyte,Adult,L,24,400,MTT,TetrazoliumSalt,,56.684,0.005,109,10.1155/2014/827019
2922,2014,Carbon,C,Sphere,None,Commercial,Negative,53.7,,235.5,-39.9,,THP-1,,H,Human,Blood,Monocyte,Adult,L,24,800,MTT,TetrazoliumSalt,,40.617,0.005,109,10.1155/2014/827019
2923,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,0.2,MTS,TetrazoliumSalt,,46.853,0.202,110,10.1002/jbm.a.35491
2924,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,0.4,MTS,TetrazoliumSalt,,71.562,0.202,110,10.1002/jbm.a.35491
2925,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,2,MTS,TetrazoliumSalt,,75.524,0.202,110,10.1002/jbm.a.35491
2926,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,4,MTS,TetrazoliumSalt,,79.487,0.202,110,10.1002/jbm.a.35491
2927,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,20,MTS,TetrazoliumSalt,,72.494,0.202,110,10.1002/jbm.a.35491
2928,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,40,MTS,TetrazoliumSalt,,2.0979,0.202,110,10.1002/jbm.a.35491
2929,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,0.2,MTS,TetrazoliumSalt,,86.247,0.202,110,10.1002/jbm.a.35491
2930,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,0.4,MTS,TetrazoliumSalt,,59.441,0.202,110,10.1002/jbm.a.35491
2931,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,2,MTS,TetrazoliumSalt,,81.818,0.202,110,10.1002/jbm.a.35491
2932,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,4,MTS,TetrazoliumSalt,,84.149,0.202,110,10.1002/jbm.a.35491
2933,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,20,MTS,TetrazoliumSalt,,82.284,0.202,110,10.1002/jbm.a.35491
2934,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,40,MTS,TetrazoliumSalt,,-1.3986,0.202,110,10.1002/jbm.a.35491
2935,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,0.2,MTS,TetrazoliumSalt,,99.394,0.202,110,10.1002/jbm.a.35491
2936,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,0.4,MTS,TetrazoliumSalt,,81.212,0.202,110,10.1002/jbm.a.35491
2937,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,2,MTS,TetrazoliumSalt,,94.242,0.202,110,10.1002/jbm.a.35491
2938,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,4,MTS,TetrazoliumSalt,,90.303,0.202,110,10.1002/jbm.a.35491
2939,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,20,MTS,TetrazoliumSalt,,23.03,0.202,110,10.1002/jbm.a.35491
2940,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,40,MTS,TetrazoliumSalt,,1.2121,0.202,110,10.1002/jbm.a.35491
2941,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,0.2,MTS,TetrazoliumSalt,,120,0.202,110,10.1002/jbm.a.35491
2942,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,0.4,MTS,TetrazoliumSalt,,119.7,0.202,110,10.1002/jbm.a.35491
2943,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,2,MTS,TetrazoliumSalt,,109.39,0.202,110,10.1002/jbm.a.35491
2944,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,4,MTS,TetrazoliumSalt,,118.79,0.202,110,10.1002/jbm.a.35491
2945,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,20,MTS,TetrazoliumSalt,,6.6667,0.202,110,10.1002/jbm.a.35491
2946,2015,Au,I,Sphere,None,Commercial,Negative,61.46,70.8,102.8,-32.66,-23.98,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,40,MTS,TetrazoliumSalt,,1.2121,0.202,110,10.1002/jbm.a.35491
2947,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,0.2,MTS,TetrazoliumSalt,,108.99,0.277,110,10.1002/jbm.a.35491
2948,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,0.4,MTS,TetrazoliumSalt,,135.36,0.277,110,10.1002/jbm.a.35491
2949,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,2,MTS,TetrazoliumSalt,,131.59,0.277,110,10.1002/jbm.a.35491
2950,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,4,MTS,TetrazoliumSalt,,153.91,0.277,110,10.1002/jbm.a.35491
2951,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,20,MTS,TetrazoliumSalt,,145.22,0.277,110,10.1002/jbm.a.35491
2952,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,40,MTS,TetrazoliumSalt,,140,0.277,110,10.1002/jbm.a.35491
2953,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,200,MTS,TetrazoliumSalt,,137.68,0.277,110,10.1002/jbm.a.35491
2954,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,24,400,MTS,TetrazoliumSalt,,128.7,0.277,110,10.1002/jbm.a.35491
2955,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,0.2,MTS,TetrazoliumSalt,,78.261,0.277,110,10.1002/jbm.a.35491
2956,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,0.4,MTS,TetrazoliumSalt,,78.551,0.277,110,10.1002/jbm.a.35491
2957,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,2,MTS,TetrazoliumSalt,,88.406,0.277,110,10.1002/jbm.a.35491
2958,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,4,MTS,TetrazoliumSalt,,92.174,0.277,110,10.1002/jbm.a.35491
2959,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,20,MTS,TetrazoliumSalt,,99.13,0.277,110,10.1002/jbm.a.35491
2960,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,40,MTS,TetrazoliumSalt,,98.841,0.277,110,10.1002/jbm.a.35491
2961,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,200,MTS,TetrazoliumSalt,,94.203,0.277,110,10.1002/jbm.a.35491
2962,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,CCL-110,5000,H,Human,Skin,Fibroblast,Fetus,L,96,400,MTS,TetrazoliumSalt,,85.507,0.277,110,10.1002/jbm.a.35491
2963,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,0.2,MTS,TetrazoliumSalt,,120.51,0.277,110,10.1002/jbm.a.35491
2964,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,0.4,MTS,TetrazoliumSalt,,117.66,0.277,110,10.1002/jbm.a.35491
2965,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,2,MTS,TetrazoliumSalt,,121.65,0.277,110,10.1002/jbm.a.35491
2966,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,4,MTS,TetrazoliumSalt,,105.13,0.277,110,10.1002/jbm.a.35491
2967,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,24,20,MTS,TetrazoliumSalt,,116.24,0.277,110,10.1002/jbm.a.35491
2968,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,40,MTS,TetrazoliumSalt,,116.24,0.277,110,10.1002/jbm.a.35491
2969,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,200,MTS,TetrazoliumSalt,,121.08,0.277,110,10.1002/jbm.a.35491
2970,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,400,MTS,TetrazoliumSalt,,126.78,0.277,110,10.1002/jbm.a.35491
2971,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,0.2,MTS,TetrazoliumSalt,,78.632,0.277,110,10.1002/jbm.a.35491
2972,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,0.4,MTS,TetrazoliumSalt,,85.755,0.277,110,10.1002/jbm.a.35491
2973,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,2,MTS,TetrazoliumSalt,,106.84,0.277,110,10.1002/jbm.a.35491
2974,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,4,MTS,TetrazoliumSalt,,92.308,0.277,110,10.1002/jbm.a.35491
2975,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,20,MTS,TetrazoliumSalt,,110.54,0.277,110,10.1002/jbm.a.35491
2976,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,40,MTS,TetrazoliumSalt,,113.39,0.277,110,10.1002/jbm.a.35491
2977,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,200,MTS,TetrazoliumSalt,,108.26,0.277,110,10.1002/jbm.a.35491
2978,2015,Au,I,Star,None,Chemical Reduction,Negative,33.69,41.5,206.7,-24.52,-23.76,RFPEC,5000,A,Rat,FatPad,Endothelial,Adult,L,96,400,MTS,TetrazoliumSalt,,70.94,0.277,110,10.1002/jbm.a.35491
2979,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,9,MTS,TetrazoliumSalt,,3.1208,,111,10.3109/17435390.2010.528847
2980,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,9,MTS,TetrazoliumSalt,2.2,97.286,,111,10.3109/17435390.2010.528847
2981,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,1.82,MTS,TetrazoliumSalt,,3.7946,,111,10.3109/17435390.2010.528847
2982,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,5.81,MTS,TetrazoliumSalt,,3.7946,,111,10.3109/17435390.2010.528847
2983,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,9,MTS,TetrazoliumSalt,,2.6786,,111,10.3109/17435390.2010.528847
2984,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,13,MTS,TetrazoliumSalt,,1.3393,,111,10.3109/17435390.2010.528847
2985,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,18,MTS,TetrazoliumSalt,,1.3393,,111,10.3109/17435390.2010.528847
2986,2011,Au,I,Sphere,CTAB,Commercial,,42.9,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,28.9,MTS,TetrazoliumSalt,,14.286,,111,10.3109/17435390.2010.528847
2987,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,1.82,MTS,TetrazoliumSalt,2.2,90.402,,111,10.3109/17435390.2010.528847
2988,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,5.91,MTS,TetrazoliumSalt,2.2,95.312,,111,10.3109/17435390.2010.528847
2989,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,9.45,MTS,TetrazoliumSalt,2.2,96.205,,111,10.3109/17435390.2010.528847
2990,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,14,MTS,TetrazoliumSalt,2.2,59.152,,111,10.3109/17435390.2010.528847
2991,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,19,MTS,TetrazoliumSalt,2.2,53.571,,111,10.3109/17435390.2010.528847
2992,2011,Au,I,Rod,CTAB,Seed-Mediated Growth Method,,17.2,,,,,MDCK-II,12000,A,Dog,Kidney,Epithelial,Adult,L,24,30.6,MTS,TetrazoliumSalt,2.2,53.571,,111,10.3109/17435390.2010.528847
2993,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,10000,H,Human,Colon,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,,72.5,,112,10.1016/j.jphotobiol.2017.04.004
2994,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,10000,H,Human,Colon,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,,62.4,,112,10.1016/j.jphotobiol.2017.04.004
2995,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,10000,H,Human,Colon,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,,51.1,,112,10.1016/j.jphotobiol.2017.04.004
2996,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,10000,H,Human,Colon,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,,43.6,,112,10.1016/j.jphotobiol.2017.04.004
2997,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,,68.45,,112,10.1016/j.jphotobiol.2017.04.004
2998,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,,56.88,,112,10.1016/j.jphotobiol.2017.04.004
2999,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,,48.84,,112,10.1016/j.jphotobiol.2017.04.004
3000,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,A549,10000,H,Human,Lung,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,,38,,112,10.1016/j.jphotobiol.2017.04.004
3001,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,VERO,10000,A,Monkey,Kidney,Epithelial,Adult,L,24,50,MTT,TetrazoliumSalt,,93.61,,112,10.1016/j.jphotobiol.2017.04.004
3002,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,VERO,10000,A,Monkey,Kidney,Epithelial,Adult,L,24,100,MTT,TetrazoliumSalt,,76.74,,112,10.1016/j.jphotobiol.2017.04.004
3003,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,VERO,10000,A,Monkey,Kidney,Epithelial,Adult,L,24,150,MTT,TetrazoliumSalt,,65.42,,112,10.1016/j.jphotobiol.2017.04.004
3004,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,VERO,10000,A,Monkey,Kidney,Epithelial,Adult,L,24,200,MTT,TetrazoliumSalt,,61.08,,112,10.1016/j.jphotobiol.2017.04.004
3005,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,100000,H,Human,Colon,Epithelial,Adult,L,24,50,Live/Dead,TrypanBlue,,72.74,,112,10.1016/j.jphotobiol.2017.04.004
3006,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,100000,H,Human,Colon,Epithelial,Adult,L,24,100,Live/Dead,TrypanBlue,,58.52,,112,10.1016/j.jphotobiol.2017.04.004
3007,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,100000,H,Human,Colon,Epithelial,Adult,L,24,150,Live/Dead,TrypanBlue,,52.62,,112,10.1016/j.jphotobiol.2017.04.004
3008,2017,ZrO2,I,Sphere,None,Green Synthesis,Negative,10,10,,-45.5,,HCT-116,100000,H,Human,Colon,Epithelial,Adult,L,24,200,Live/Dead,TrypanBlue,,42.93,,112,10.1016/j.jphotobiol.2017.04.004
