Source,NP Type,Size,Shape,Surface area,Zeta potential,Hydrodynamic size,Molecular weight,Surface charge,Surface charge (categorical),Surface coating,Surface reactivity,Aggregation,Electronegativity,Ionic radius,QD Concentration,QD Core,QD Shell,QD Emission wavelength,QD Surface ligand,Cell origin (species),Cell origin (organ),Cell origin (anatomical),Cell origin (primary or cell-line),Cell name,Dose,Exposure time,Assay,Target
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,300.0,CdTe,No-shell,560.0,Amphiphilic-polymer,Human,Tongue,Epithelial,Cell-line,Cal27,,72.0,MTT,0.42
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,300.0,CdTe,No-shell,560.0,Amphiphilic-polymer,Human,Tongue,Epithelial,Cell-line,Cal27,,120.0,MTT,0.264
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,300.0,CdTe,No-shell,560.0,Amphiphilic-polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.579
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,300.0,CdTe,No-shell,560.0,Amphiphilic-polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,120.0,MTT,0.22699999999999998
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,300.0,CdTe,No-shell,560.0,Amphiphilic-polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,168.0,MTT,0.16399999999999998
"Bilal, 2019",QD,5.5,,,,,,,Negative,,,,,,310.0,CdSe,ZnS,620.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,12.0,MTT,0.545
"Bilal, 2019",QD,5.5,,,,,,,Positive,,,,,,310.0,CdSe,ZnS,620.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,12.0,MTT,0.431
"Bilal, 2019",QD,5.5,,,,,,,Positive,,,,,,310.0,CdSe,ZnS,620.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,12.0,MTT,0.376
"Bilal, 2019",QD,6.3,,,,,,,Zwitterion,,,,,,100.0,CdTe,No-shell,560.0,Aminoacid,Mouse,Blood,Monocyte,Cell-line,RAW264-7,,24.0,MTT,0.7
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,150.0,CdTe,CdS,580.0,Aminoacid,Human,Breast,Epithelial,Cell-line,MDA-MB-231,,48.0,MTT,0.95
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,150.0,CdTe,CdS,580.0,Aminoacid,Human,Breast,Epithelial,Cell-line,MDA-MB-231,,48.0,MTT,0.18
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,150.0,CdTe,CdS,580.0,Aminoacid,Human,Breast,Epithelial,Cell-line,HBL-100,,48.0,MTT,0.95
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,150.0,CdTe,CdS,580.0,Aminoacid,Human,Breast,Epithelial,Cell-line,HBL-100,,48.0,MTT,0.78
"Bilal, 2019",QD,3.1,,,,,,,Negative,,,,,,10.0,CdTe,No-shell,575.0,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,CRL-163,,24.0,MTS,0.99
"Bilal, 2019",QD,3.5,,,,,,,Negative,,,,,,5000.0,CdTe,No-shell,613.0,Alkylthiol,Tobacco,Callus,Epithelial,Cell-line,BY-2,,24.0,,0.897
"Bilal, 2019",QD,3.5,,,,,,,Negative,,,,,,5000.0,CdTe,No-shell,613.0,Alkylthiol,Tobacco,Callus,Epithelial,Cell-line,BY-2,,48.0,,0.675
"Bilal, 2019",QD,3.5,,,,,,,Negative,,,,,,5000.0,CdTe,No-shell,613.0,Alkylthiol,Tobacco,Callus,Epithelial,Cell-line,BY-2,,72.0,,0.6559999999999999
"Bilal, 2019",QD,3.5,,,,,,,Negative,,,,,,5000.0,CdTe,No-shell,613.0,Alkylthiol,Tobacco,Callus,Epithelial,Cell-line,BY-2,,96.0,,0.11699999999999999
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,10000.0,CdSe,ZnS,530.0,PEG,Human,Cervix,Epithelial,Cell-line,HeLa,,1.0,Calcein,0.95
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,680.0,CdSeTe,No-shell,681.0,Aminoacid,Human,Skin,Epithelial,Cell-line,A431,,24.0,MTT,0.294
"Bilal, 2019",QD,4.3,,,,,,,Negative,,,,,,680.0,CdSeTe,No-shell,681.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,A431,,24.0,MTT,0.5
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,2500.0,CdTe,No-shell,570.0,Alkylthiol,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.375
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,1200.0,CdTe,No-shell,570.0,Polyol,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.9309999999999999
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,2500.0,CdTe,No-shell,570.0,Alkylthiol,Human,Skin,Epithelial,Cell-line,HaCaT,,48.0,MTT,0.111
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,1200.0,CdTe,No-shell,570.0,Polyol,Human,Skin,Epithelial,Cell-line,HaCaT,,48.0,MTT,0.792
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,0.5,MTT,1.05
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,2.0,MTT,0.95
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,4.0,MTT,1.0
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,8.0,MTT,0.94
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,MTT,0.9
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,MTT,0.85
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,0.5,MTT,1.05
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,2.0,MTT,1.0
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,4.0,MTT,0.96
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,8.0,MTT,0.95
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.87
"Bilal, 2019",QD,6.0,,,,,,,Positive,,,,,,3.0,CdTe,CdS,734.0,Aminoacid,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.8
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,5.0,CdSeS,ZnS,575.0,Alkylthiol-PEG,Human,Cervix,Epithelial,Cell-line,HeLa,,1.0,XTT,0.976
"Bilal, 2019",QD,7.3,,,,,,,Positive,,,,,,5.5,CdSe,ZnS,617.0,Other-Hydrophilic,Human,Amnion,Stem cell,Primary,hAM-dMSCs,,24.0,MTT,0.7609999999999999
"Bilal, 2019",QD,7.3,,,,,,,Positive,,,,,,5.5,CdSe,ZnS,617.0,Other-Hydrophilic,Human,Amnion,Stem cell,Primary,hAM-dMSCs,,48.0,MTT,0.201
"Bilal, 2019",QD,7.3,,,,,,,Positive,,,,,,5.5,CdSe,ZnS,617.0,Other-Hydrophilic,Human,Amnion,Stem cell,Primary,hAM-dMSCs,,96.0,MTT,0.0
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,24.0,Live/Dead,0.5
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,0.5,Live/Dead,0.935
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,1.0,Live/Dead,0.6859999999999999
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,2.0,Live/Dead,0.358
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,3.0,Live/Dead,0.11900000000000001
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,4.0,Live/Dead,0.044000000000000004
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,5.0,Live/Dead,0.026000000000000002
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,10.0,Live/Dead,0.033
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,15.0,Live/Dead,0.04
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,20.0,Live/Dead,0.035
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,24.0,Live/Dead,0.035
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,1.0,Live/Dead,0.857
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,2.0,Live/Dead,0.282
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,3.0,Live/Dead,0.08900000000000001
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,4.0,Live/Dead,0.025
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,5.0,Live/Dead,0.012
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,10.0,Live/Dead,0.015
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,20.0,Live/Dead,0.015
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,18.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,24.0,Live/Dead,0.019
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,1.0,Live/Dead,0.948
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,2.0,Live/Dead,0.88
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,3.0,Live/Dead,0.825
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,4.0,Live/Dead,0.77
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,5.0,Live/Dead,0.732
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,10.0,Live/Dead,0.564
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,15.0,Live/Dead,0.49700000000000005
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,20.0,Live/Dead,0.501
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,4.5,CdSe,ZnS,620.0,Aminopolymer,Human,Foreskin,Fibroblast,Cell-line,HFF,,24.0,Live/Dead,0.518
"Bilal, 2019",QD,9.0,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,655.0,PEG,Human,Bone marrow,Fibroblast,Primary,hMSCs,,2.0,WST,0.871
"Bilal, 2019",QD,9.0,,,,,,,Positive,,,,,,500.0,CdSe,ZnS,655.0,Aminopolymer,Human,Bone marrow,Fibroblast,Primary,hMSCs,,2.0,WST,0.028999999999999998
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,1000.0,CdSe,ZnS,555.0,Polyol,Mouse,Muscle,Myoblast,Cell-line,C2C12,,4.0,Resazurin,1.1079999999999999
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,1000.0,CdSe,ZnS,555.0,Polyol,Mouse,Muscle,Myoblast,Cell-line,C2C12,,4.0,Resazurin,0.986
"Bilal, 2019",QD,3.3,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,569.0,Alkylthiol-PEG,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.978
"Bilal, 2019",QD,3.3,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,569.0,Alkylthiol-PEG,Mouse,Skin,Epithelial,Cell-line,B16,,24.0,MTT,1.056
"Bilal, 2019",QD,2.0,,,,,,,Negative,,,,,,25000.0,CdSe,No-shell,510.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.38
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,25000.0,CdSe,No-shell,550.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.47200000000000003
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,25000.0,CdSe,No-shell,590.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.513
"Bilal, 2019",QD,2.0,,,,,,,Negative,,,,,,25000.0,CdSe,No-shell,510.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,Live/Dead,0.62
"Bilal, 2019",QD,4.0,,,,,,,Zwitterion,,,,,,10.0,CdSe,ZnS,610.0,Alkylthiol,Human,Cervix,Epithelial,Cell-line,HeLa,,4.0,MTT,0.723
"Bilal, 2019",QD,4.0,,,,,,,Zwitterion,,,,,,10.0,CdSe,ZnS,610.0,Alkylthiol,Human,Cervix,Epithelial,Cell-line,HeLa,,4.0,MTT,0.782
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,610.0,Alkylthiol,Human,Cervix,Epithelial,Cell-line,HeLa,,4.0,MTT,0.75
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,610.0,Alkylthiol,Human,Cervix,Epithelial,Cell-line,HeLa,,4.0,MTT,0.96
"Bilal, 2019",QD,8.0,,,,,,,Negative,,,,,,100.0,CdSe,CdZnS,593.0,Silica,Human,Skin,Epithelial,Cell-line,A431,,24.0,MTT,0.925
"Bilal, 2019",QD,5.5,,,,,,,Negative,,,,,,5.0,CdSe,No-shell,625.0,Lipid,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.977
"Bilal, 2019",QD,4.0,,,,,,,Negative,,,,,,200.0,CdTe,ZnS,605.0,Alkylthiol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,24.0,Resazurin,0.763
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,200.0,CdTe,ZnS,605.0,Alkylthiol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,24.0,Resazurin,0.81
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,200.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,24.0,Resazurin,0.8590000000000001
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,20.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,24.0,Resazurin,1.0090000000000001
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,20.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,72.0,Resazurin,0.9940000000000001
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,20.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,120.0,Resazurin,1.014
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,20.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,168.0,Resazurin,1.016
"Bilal, 2019",QD,4.0,,,,,,,Neutral,,,,,,20.0,CdTe,ZnS,605.0,Polyol,Human,Bone marrow,Fibroblast,Primary,hMSCs,,288.0,Resazurin,0.9740000000000001
"Bilal, 2019",QD,6.0,,,,,,,Negative,,,,,,540.0,CdSeS,ZnS,500.0,Polyol,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.451
"Bilal, 2019",QD,6.0,,,,,,,Neutral,,,,,,540.0,CdSeS,ZnS,500.0,Polyol,Human,Lung,Epithelial,Cell-line,A549,,24.0,MTT,0.5579999999999999
"Bilal, 2019",QD,6.0,,,,,,,Negative,,,,,,540.0,CdSeS,ZnS,500.0,Polyol,Human,Lung,Epithelial,Cell-line,A549,,48.0,MTT,0.195
"Bilal, 2019",QD,6.0,,,,,,,Neutral,,,,,,540.0,CdSeS,ZnS,500.0,Polyol,Human,Lung,Epithelial,Cell-line,A549,,48.0,MTT,0.222
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,2.5,CdSe,ZnS,590.0,Amphiphilic-polymer,Microalgae,Microorganism,Somatic,Primary,P-tricornutum,,72.0,Colonigenic,0.192
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,3.5,CdSe,ZnS,590.0,Amphiphilic-polymer,Microalgae,Microorganism,Somatic,Primary,I-galbana,,72.0,Colonigenic,0.0
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,2.5,CdSe,ZnS,590.0,Amphiphilic-polymer,Microalgae,Microorganism,Somatic,Primary,R-reticulata,,72.0,Colonigenic,0.498
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,4.3,CdSe,ZnS,590.0,Amphiphilic-polymer,Microalgae,Microorganism,Somatic,Primary,D-tertiolecta,,72.0,Colonigenic,0.47200000000000003
"Bilal, 2019",QD,9.5,,,,,,,Negative,,,,,,20.0,CdSe,CdZnS,645.0,Polyol,Human,Breast,Epithelial,Cell-line,MDA-MB-231,,4.0,WST,0.99
"Bilal, 2019",QD,9.5,,,,,,,Negative,,,,,,20.0,CdSe,CdZnS,645.0,Polyol,Human,Breast,Epithelial,Cell-line,MDA-MB-231,,5.0,WST,0.85
"Bilal, 2019",QD,9.5,,,,,,,Negative,,,,,,20.0,CdSe,CdZnS,645.0,Polyol,Human,Breast,Epithelial,Cell-line,MDA-MB-231,,25.0,WST,1.0
"Bilal, 2019",QD,5.5,,,,,,,Neutral,,,,,,22.0,CdSe,ZnS,605.0,Hydrophilic-Polymer,Rat,Muscle,Myoblast,Cell-line,L6-GLUT4myc,,0.33,Colonigenic,1.0
"Bilal, 2019",QD,6.0,,,,,,,Negative,,,,,,100.0,CdSe,ZnS,537.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.9
"Bilal, 2019",QD,6.0,,,,,,,Negative,,,,,,100.0,CdSe,ZnS,537.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,1.0
"Bilal, 2019",QD,6.0,,,,,,,Negative,,,,,,100.0,CdSe,ZnS,537.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.92
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,7300.0,CdS,No-shell,600.0,Other-Hydrophilic,Human,Umbilical vein,Endothelial,Primary,HUVEC,,24.0,Resazurin,0.12
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5800.0,CdS,No-shell,600.0,Silica,Human,Umbilical vein,Endothelial,Primary,HUVEC,,24.0,Resazurin,0.6
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5800.0,CdS,No-shell,600.0,Silica,Human,Umbilical vein,Endothelial,Primary,HUVEC,,24.0,Resazurin,0.6
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,7300.0,CdS,No-shell,600.0,Other-Hydrophilic,Human,Brain,Neural,Cell-line,GL-1,,24.0,Resazurin,0.03
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5800.0,CdS,No-shell,600.0,Silica,Human,Brain,Neural,Cell-line,GL-1,,24.0,Resazurin,0.42
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5800.0,CdS,No-shell,600.0,Silica,Human,Brain,Neural,Cell-line,GL-1,,24.0,Resazurin,0.54
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,3500.0,CdSeTe,No-shell,560.0,Alkylthiol,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.1
"Bilal, 2019",QD,5.0,,,,,,,Positive,,,,,,440.0,CdSeTe,No-shell,450.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.614
"Bilal, 2019",QD,5.0,,,,,,,Zwitterion,,,,,,440.0,CdSeTe,No-shell,450.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.6709999999999999
"Bilal, 2019",QD,5.0,,,,,,,Positive,,,,,,440.0,CdSeTe,No-shell,450.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.614
"Bilal, 2019",QD,5.0,,,,,,,Positive,,,,,,440.0,CdSeTe,No-shell,450.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.23
"Bilal, 2019",QD,6.2,,,,,,,Zwitterion,,,,,,10.0,CdSe,ZnS,620.0,Aminoacid,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.02
"Bilal, 2019",QD,6.2,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,620.0,Alkylthiol,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.85
"Bilal, 2019",QD,6.2,,,,,,,Positive,,,,,,10.0,CdSe,ZnS,620.0,Aminothiol,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.72
"Bilal, 2019",QD,6.2,,,,,,,Positive,,,,,,10.0,CdSe,ZnS,620.0,Aminopolymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.58
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Knee,Chondrocyte,Primary,NHAC-Kn,,24.0,WST,1.0
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,WST,1.0
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,WST,0.95
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Prostate,Epithelial,Cell-line,PC3,,24.0,WST,1.0
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Colon,Epithelial,Cell-line,HT29,,24.0,WST,1.02
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,250.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Fibroblast,Cell-line,OUS-11,,24.0,WST,0.98
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Knee,Chondrocyte,Primary,NHAC-Kn,,24.0,WST,1.01
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,WST,1.0
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,WST,1.2
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Prostate,Epithelial,Cell-line,PC3,,24.0,WST,1.18
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Colon,Epithelial,Cell-line,HT29,,24.0,WST,0.93
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Fibroblast,Cell-line,OUS-11,,24.0,WST,0.87
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Knee,Chondrocyte,Primary,NHAC-Kn,,24.0,WST,0.95
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Epithelial,Cell-line,A549,,24.0,WST,1.0
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,WST,0.9
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Prostate,Epithelial,Cell-line,PC3,,24.0,WST,0.9
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Colon,Epithelial,Cell-line,HT29,,24.0,WST,0.9
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,20.0,CdSe,ZnS,545.0,Lipid,Human,Lung,Fibroblast,Cell-line,OUS-11,,24.0,WST,1.05
